country,date,exchange,buying_cash,selling_cash,sending_money,getting_money,buying_TC,selling_check
TAIWAN,2011.09.14,37.44,40.80,36.32,0.00,0.00,N/A,N/A
TAIWAN,2011.09.09,36.95,40.27,35.85,0.00,0.00,N/A,N/A
TAIWAN,2011.09.08,36.84,40.15,35.74,0.00,0.00,N/A,N/A
TAIWAN,2011.09.07,36.81,40.12,35.71,0.00,0.00,N/A,N/A
TAIWAN,2011.09.06,36.87,40.18,35.77,0.00,0.00,N/A,N/A
TAIWAN,2011.09.05,36.79,40.10,35.69,0.00,0.00,N/A,N/A
TAIWAN,2011.09.02,36.61,39.90,35.52,0.00,0.00,N/A,N/A
TAIWAN,2011.09.01,36.71,40.01,35.61,0.00,0.00,N/A,N/A
TAIWAN,2011.08.31,36.74,40.04,35.64,0.00,0.00,N/A,N/A
TAIWAN,2011.08.30,37.01,40.34,35.90,0.00,0.00,N/A,N/A
TAIWAN,2011.08.29,36.99,40.31,35.89,0.00,0.00,N/A,N/A
TAIWAN,2011.08.26,37.27,40.62,36.16,0.00,0.00,N/A,N/A
TAIWAN,2011.08.25,37.38,40.74,36.26,0.00,0.00,N/A,N/A
TAIWAN,2011.08.24,37.28,40.63,36.17,0.00,0.00,N/A,N/A
TAIWAN,2011.08.23,37.13,40.47,36.02,0.00,0.00,N/A,N/A
TAIWAN,2011.08.22,37.33,40.68,36.22,0.00,0.00,N/A,N/A
TAIWAN,2011.08.19,37.31,40.66,36.20,0.00,0.00,N/A,N/A
TAIWAN,2011.08.18,37.11,40.44,36.00,0.00,0.00,N/A,N/A
TAIWAN,2011.08.17,37.07,40.40,35.96,0.00,0.00,N/A,N/A
TAIWAN,2011.08.16,37.08,40.41,35.97,0.00,0.00,N/A,N/A
TAIWAN,2011.08.12,37.27,40.62,36.16,0.00,0.00,N/A,N/A
TAIWAN,2011.08.11,37.21,40.55,36.10,0.00,0.00,N/A,N/A
TAIWAN,2011.08.10,37.35,40.71,36.23,0.00,0.00,N/A,N/A
TAIWAN,2011.08.09,37.32,40.67,36.21,0.00,0.00,N/A,N/A
TAIWAN,2011.08.08,37.30,40.65,36.19,0.00,0.00,N/A,N/A
TAIWAN,2011.08.05,36.89,40.21,35.79,0.00,0.00,N/A,N/A
TAIWAN,2011.08.04,36.72,40.02,35.62,0.00,0.00,N/A,N/A
TAIWAN,2011.08.03,36.57,39.86,35.48,0.00,0.00,N/A,N/A
TAIWAN,2011.08.02,36.47,39.75,35.38,0.00,0.00,N/A,N/A
TAIWAN,2011.08.01,36.42,39.69,35.33,0.00,0.00,N/A,N/A
TAIWAN,2011.07.29,36.56,39.85,35.47,0.00,0.00,N/A,N/A
TAIWAN,2011.07.28,36.46,39.74,35.37,0.00,0.00,N/A,N/A
TAIWAN,2011.07.27,36.49,39.77,35.40,0.00,0.00,N/A,N/A
TAIWAN,2011.07.26,36.49,39.77,35.40,0.00,0.00,N/A,N/A
TAIWAN,2011.07.25,36.62,39.91,35.53,0.00,0.00,N/A,N/A
TAIWAN,2011.07.22,36.50,39.78,35.41,0.00,0.00,N/A,N/A
TAIWAN,2011.07.21,36.58,39.87,35.49,0.00,0.00,N/A,N/A
TAIWAN,2011.07.20,36.59,39.88,35.50,0.00,0.00,N/A,N/A
TAIWAN,2011.07.19,36.53,39.81,35.44,0.00,0.00,N/A,N/A
TAIWAN,2011.07.18,36.67,39.97,35.57,0.00,0.00,N/A,N/A
TAIWAN,2011.07.15,36.69,39.99,35.59,0.00,0.00,N/A,N/A
TAIWAN,2011.07.14,36.67,39.97,35.57,0.00,0.00,N/A,N/A
TAIWAN,2011.07.13,36.68,39.98,35.58,0.00,0.00,N/A,N/A
TAIWAN,2011.07.12,36.96,40.28,35.86,0.00,0.00,N/A,N/A
TAIWAN,2011.07.11,36.77,40.07,35.67,0.00,0.00,N/A,N/A
TAIWAN,2011.07.08,36.76,40.06,35.66,0.00,0.00,N/A,N/A
TAIWAN,2011.07.07,36.92,40.24,35.82,0.00,0.00,N/A,N/A
TAIWAN,2011.07.06,36.92,40.24,35.82,0.00,0.00,N/A,N/A
TAIWAN,2011.07.05,37.03,40.36,35.92,0.00,0.00,N/A,N/A
TAIWAN,2011.07.04,37.07,40.40,35.96,0.00,0.00,N/A,N/A
TAIWAN,2011.07.01,37.08,40.41,35.97,0.00,0.00,N/A,N/A
TAIWAN,2011.06.30,37.07,40.40,35.96,0.00,0.00,N/A,N/A
TAIWAN,2011.06.29,37.24,40.59,36.13,0.00,0.00,N/A,N/A
TAIWAN,2011.06.28,37.40,40.76,36.28,0.00,0.00,N/A,N/A
TAIWAN,2011.06.27,37.44,40.80,36.32,0.00,0.00,N/A,N/A
TAIWAN,2011.06.24,37.34,40.70,36.22,0.00,0.00,N/A,N/A
TAIWAN,2011.06.23,37.25,40.60,36.14,0.00,0.00,N/A,N/A
TAIWAN,2011.06.22,37.21,40.55,36.10,0.00,0.00,N/A,N/A
TAIWAN,2011.06.21,37.24,40.59,36.13,0.00,0.00,N/A,N/A
TAIWAN,2011.06.20,37.47,40.84,36.35,0.00,0.00,N/A,N/A
TAIWAN,2011.06.17,37.48,40.85,36.36,0.00,0.00,N/A,N/A
TAIWAN,2011.06.16,37.56,40.94,36.44,0.00,0.00,N/A,N/A
TAIWAN,2011.06.15,37.58,40.96,36.46,0.00,0.00,N/A,N/A
TAIWAN,2011.06.14,37.55,40.92,36.43,0.00,0.00,N/A,N/A
TAIWAN,2011.06.13,37.56,40.94,36.44,0.00,0.00,N/A,N/A
TAIWAN,2011.06.10,37.63,41.01,36.51,0.00,0.00,N/A,N/A
TAIWAN,2011.06.09,37.64,41.02,36.52,0.00,0.00,N/A,N/A
TAIWAN,2011.06.08,37.66,41.04,36.54,0.00,0.00,N/A,N/A
TAIWAN,2011.06.07,37.60,40.98,36.48,0.00,0.00,N/A,N/A
TAIWAN,2011.06.03,37.56,40.94,36.44,0.00,0.00,N/A,N/A
TAIWAN,2011.06.02,37.51,40.88,36.39,0.00,0.00,N/A,N/A
TAIWAN,2011.06.01,37.61,40.99,36.49,0.00,0.00,N/A,N/A
TAIWAN,2011.05.31,37.57,40.95,36.45,0.00,0.00,N/A,N/A
TAIWAN,2011.05.30,37.44,40.80,36.32,0.00,0.00,N/A,N/A
TAIWAN,2011.05.27,37.50,40.87,36.38,0.00,0.00,N/A,N/A
TAIWAN,2011.05.26,37.63,41.01,36.51,0.00,0.00,N/A,N/A
TAIWAN,2011.05.25,37.93,41.34,36.80,0.00,0.00,N/A,N/A
TAIWAN,2011.05.24,37.80,41.20,36.67,0.00,0.00,N/A,N/A
TAIWAN,2011.05.23,37.98,41.39,36.85,0.00,0.00,N/A,N/A
TAIWAN,2011.05.20,37.63,41.01,36.51,0.00,0.00,N/A,N/A
TAIWAN,2011.05.19,37.68,41.07,36.55,0.00,0.00,N/A,N/A
TAIWAN,2011.05.18,37.75,41.14,36.62,0.00,0.00,N/A,N/A
TAIWAN,2011.05.17,37.78,41.18,36.65,0.00,0.00,N/A,N/A
TAIWAN,2011.05.16,37.92,41.33,36.79,0.00,0.00,N/A,N/A
TAIWAN,2011.05.13,37.86,41.26,36.73,0.00,0.00,N/A,N/A
TAIWAN,2011.05.12,38.04,41.46,36.90,0.00,0.00,N/A,N/A
TAIWAN,2011.05.11,37.52,40.89,36.40,0.00,0.00,N/A,N/A
TAIWAN,2011.05.09,37.61,40.99,36.49,0.00,0.00,N/A,N/A
TAIWAN,2011.05.06,37.86,41.26,36.73,0.00,0.00,N/A,N/A
TAIWAN,2011.05.04,37.60,40.98,36.48,0.00,0.00,N/A,N/A
TAIWAN,2011.05.03,37.45,40.82,36.33,0.00,0.00,N/A,N/A
TAIWAN,2011.05.02,37.13,40.47,36.02,0.00,0.00,N/A,N/A
TAIWAN,2011.04.29,37.30,40.65,36.19,0.00,0.00,N/A,N/A
TAIWAN,2011.04.28,37.33,40.68,36.22,0.00,0.00,N/A,N/A
TAIWAN,2011.04.27,37.40,40.76,36.28,0.00,0.00,N/A,N/A
TAIWAN,2011.04.26,37.50,40.87,36.38,0.00,0.00,N/A,N/A
TAIWAN,2011.04.25,37.42,40.78,36.30,0.00,0.00,N/A,N/A
TAIWAN,2011.04.22,37.41,40.77,36.29,0.00,0.00,N/A,N/A
TAIWAN,2011.04.21,37.34,40.70,36.22,0.00,0.00,N/A,N/A
TAIWAN,2011.04.20,37.27,40.62,36.16,0.00,0.00,N/A,N/A
TAIWAN,2011.04.19,37.46,40.83,36.34,0.00,0.00,N/A,N/A
TAIWAN,2011.04.18,37.42,40.78,36.30,0.00,0.00,N/A,N/A
TAIWAN,2011.04.15,37.56,40.94,36.44,0.00,0.00,N/A,N/A
TAIWAN,2011.04.14,37.54,40.91,36.42,0.00,0.00,N/A,N/A
TAIWAN,2011.04.13,37.43,40.79,36.31,0.00,0.00,N/A,N/A
TAIWAN,2011.04.12,37.51,40.88,36.39,0.00,0.00,N/A,N/A
TAIWAN,2011.04.11,37.47,40.84,36.35,0.00,0.00,N/A,N/A
TAIWAN,2011.04.08,37.34,40.70,36.22,0.00,0.00,N/A,N/A
TAIWAN,2011.04.07,37.53,40.90,36.41,0.00,0.00,N/A,N/A
TAIWAN,2011.04.06,37.45,40.82,36.33,0.00,0.00,N/A,N/A
TAIWAN,2011.04.05,37.27,40.62,36.16,0.00,0.00,N/A,N/A
TAIWAN,2011.04.04,37.16,40.50,36.05,0.00,0.00,N/A,N/A
TAIWAN,2011.04.01,37.26,40.61,36.15,0.00,0.00,N/A,N/A
TAIWAN,2011.03.31,37.30,40.65,36.19,0.00,0.00,N/A,N/A
TAIWAN,2011.03.30,37.33,40.68,36.22,0.00,0.00,N/A,N/A
TAIWAN,2011.03.29,37.68,41.07,36.55,0.00,0.00,N/A,N/A
TAIWAN,2011.03.28,37.75,41.14,36.62,0.00,0.00,N/A,N/A
TAIWAN,2011.03.25,37.75,41.14,36.62,0.00,0.00,N/A,N/A
TAIWAN,2011.03.24,37.86,41.26,36.73,0.00,0.00,N/A,N/A
TAIWAN,2011.03.23,37.99,41.40,36.86,0.00,0.00,N/A,N/A
TAIWAN,2011.03.22,37.89,41.30,36.76,0.00,0.00,N/A,N/A
TAIWAN,2011.03.21,38.02,41.44,36.88,0.00,0.00,N/A,N/A
TAIWAN,2011.03.18,38.15,41.58,37.01,0.00,0.00,N/A,N/A
TAIWAN,2011.03.17,38.31,41.75,37.17,0.00,0.00,N/A,N/A
TAIWAN,2011.03.16,38.29,41.73,37.15,0.00,0.00,N/A,N/A
TAIWAN,2011.03.15,38.38,41.83,37.23,0.00,0.00,N/A,N/A
TAIWAN,2011.03.14,38.22,41.65,37.08,0.00,0.00,N/A,N/A
TAIWAN,2011.03.11,37.99,41.40,36.86,0.00,0.00,N/A,N/A
TAIWAN,2011.03.10,38.12,41.55,36.98,0.00,0.00,N/A,N/A
TAIWAN,2011.03.09,38.04,41.46,36.90,0.00,0.00,N/A,N/A
TAIWAN,2011.03.08,37.99,41.40,36.86,0.00,0.00,N/A,N/A
TAIWAN,2011.03.07,38.04,41.46,36.90,0.00,0.00,N/A,N/A
TAIWAN,2011.03.04,37.97,41.38,36.84,0.00,0.00,N/A,N/A
TAIWAN,2011.03.03,37.97,41.38,36.84,0.00,0.00,N/A,N/A
TAIWAN,2011.03.02,38.04,41.46,36.90,0.00,0.00,N/A,N/A
TAIWAN,2011.02.28,37.92,41.33,36.79,0.00,0.00,N/A,N/A
TAIWAN,2011.02.25,37.89,41.30,36.76,0.00,0.00,N/A,N/A
TAIWAN,2011.02.24,38.11,41.53,36.97,0.00,0.00,N/A,N/A
TAIWAN,2011.02.23,38.00,41.42,36.86,0.00,0.00,N/A,N/A
TAIWAN,2011.02.22,38.22,41.65,37.08,0.00,0.00,N/A,N/A
TAIWAN,2011.02.21,38.10,41.52,36.96,0.00,0.00,N/A,N/A
TAIWAN,2011.02.18,37.99,41.40,36.86,0.00,0.00,N/A,N/A
TAIWAN,2011.02.17,37.98,41.39,36.85,0.00,0.00,N/A,N/A
TAIWAN,2011.02.16,37.99,41.40,36.86,0.00,0.00,N/A,N/A
TAIWAN,2011.02.15,38.10,41.52,36.96,0.00,0.00,N/A,N/A
TAIWAN,2011.02.14,38.40,41.85,37.25,0.00,0.00,N/A,N/A
TAIWAN,2011.02.11,38.66,42.13,37.51,0.00,0.00,N/A,N/A
TAIWAN,2011.02.10,38.74,42.22,37.58,0.00,0.00,N/A,N/A
TAIWAN,2011.02.09,38.53,41.99,37.38,0.00,0.00,N/A,N/A
TAIWAN,2011.02.08,38.12,41.55,36.98,0.00,0.00,N/A,N/A
TAIWAN,2011.02.07,38.11,41.53,36.97,0.00,0.00,N/A,N/A
TAIWAN,2011.02.01,38.48,41.94,37.33,0.00,0.00,N/A,N/A
TAIWAN,2011.01.31,38.62,42.09,37.47,0.00,0.00,N/A,N/A
TAIWAN,2011.01.28,38.40,41.85,37.25,0.00,0.00,N/A,N/A
TAIWAN,2011.01.27,38.41,41.86,37.26,0.00,0.00,N/A,N/A
TAIWAN,2011.01.26,38.47,41.93,37.32,0.00,0.00,N/A,N/A
TAIWAN,2011.01.25,38.54,42.00,37.39,0.00,0.00,N/A,N/A
TAIWAN,2011.01.24,38.57,42.04,37.42,0.00,0.00,N/A,N/A
TAIWAN,2011.01.21,38.53,41.99,37.38,0.00,0.00,N/A,N/A
TAIWAN,2011.01.20,38.43,41.88,37.28,0.00,0.00,N/A,N/A
TAIWAN,2011.01.19,38.33,41.77,37.19,0.00,0.00,N/A,N/A
TAIWAN,2011.01.18,38.35,41.80,37.20,0.00,0.00,N/A,N/A
TAIWAN,2011.01.17,38.50,41.96,37.35,0.00,0.00,N/A,N/A
TAIWAN,2011.01.14,38.48,41.94,37.33,0.00,0.00,N/A,N/A
TAIWAN,2011.01.13,38.34,41.79,37.19,0.00,0.00,N/A,N/A
TAIWAN,2011.01.12,38.57,42.04,37.42,0.00,0.00,N/A,N/A
TAIWAN,2011.01.11,38.59,42.06,37.44,0.00,0.00,N/A,N/A
TAIWAN,2011.01.10,38.44,41.89,37.29,0.00,0.00,N/A,N/A
TAIWAN,2011.01.07,38.32,41.76,37.18,0.00,0.00,N/A,N/A
TAIWAN,2011.01.06,38.24,41.68,37.10,0.00,0.00,N/A,N/A
TAIWAN,2011.01.05,38.62,42.09,37.47,0.00,0.00,N/A,N/A
TAIWAN,2011.01.04,38.47,41.93,37.32,0.00,0.00,N/A,N/A
TAIWAN,2011.01.03,38.63,42.10,37.48,0.00,0.00,N/A,N/A
TAIWAN,2010.12.31,38.44,41.89,37.29,0.00,0.00,N/A,N/A
TAIWAN,2010.12.30,39.06,42.57,37.89,0.00,0.00,N/A,N/A
TAIWAN,2010.12.29,38.91,42.41,37.75,0.00,0.00,N/A,N/A
TAIWAN,2010.12.28,38.98,42.48,37.82,0.00,0.00,N/A,N/A
TAIWAN,2010.12.27,39.00,42.51,37.83,0.00,0.00,N/A,N/A
TAIWAN,2010.12.24,38.84,42.33,37.68,0.00,0.00,N/A,N/A
TAIWAN,2010.12.23,38.61,42.08,37.46,0.00,0.00,N/A,N/A
TAIWAN,2010.12.22,38.55,42.01,37.40,0.00,0.00,N/A,N/A
TAIWAN,2010.12.21,38.70,42.18,37.54,0.00,0.00,N/A,N/A
TAIWAN,2010.12.20,38.60,42.07,37.45,0.00,0.00,N/A,N/A
TAIWAN,2010.12.17,38.79,42.28,37.63,0.00,0.00,N/A,N/A
TAIWAN,2010.12.16,38.63,42.10,37.48,0.00,0.00,N/A,N/A
TAIWAN,2010.12.15,38.83,42.32,37.67,0.00,0.00,N/A,N/A
TAIWAN,2010.12.14,38.21,41.64,37.07,0.00,0.00,N/A,N/A
TAIWAN,2010.12.13,38.07,41.49,36.93,0.00,0.00,N/A,N/A
TAIWAN,2010.12.10,37.90,41.31,36.77,0.00,0.00,N/A,N/A
TAIWAN,2010.12.09,37.83,41.23,36.70,0.00,0.00,N/A,N/A
TAIWAN,2010.12.08,37.93,41.34,36.80,0.00,0.00,N/A,N/A
TAIWAN,2010.12.07,37.56,40.94,36.44,0.00,0.00,N/A,N/A
TAIWAN,2010.12.06,37.64,41.02,36.52,0.00,0.00,N/A,N/A
TAIWAN,2010.12.03,37.56,40.94,36.44,0.00,0.00,N/A,N/A
TAIWAN,2010.12.02,37.94,41.35,36.81,0.00,0.00,N/A,N/A
TAIWAN,2010.12.01,37.68,41.07,36.55,0.00,0.00,N/A,N/A
TAIWAN,2010.11.30,37.99,41.40,36.86,0.00,0.00,N/A,N/A
TAIWAN,2010.11.29,37.84,41.24,36.71,0.00,0.00,N/A,N/A
TAIWAN,2010.11.26,37.83,41.23,36.70,0.00,0.00,N/A,N/A
TAIWAN,2010.11.25,37.46,40.83,36.34,0.00,0.00,N/A,N/A
TAIWAN,2010.11.24,37.73,41.12,36.60,0.00,0.00,N/A,N/A
TAIWAN,2010.11.23,38.08,41.50,36.94,0.00,0.00,N/A,N/A
TAIWAN,2010.11.22,37.27,40.62,36.16,0.00,0.00,N/A,N/A
TAIWAN,2010.11.19,37.27,40.62,36.16,0.00,0.00,N/A,N/A
TAIWAN,2010.11.18,37.30,40.65,36.19,0.00,0.00,N/A,N/A
TAIWAN,2010.11.17,37.70,41.09,36.57,0.00,0.00,N/A,N/A
TAIWAN,2010.11.16,37.24,40.59,36.13,0.00,0.00,N/A,N/A
TAIWAN,2010.11.15,37.45,40.82,36.33,0.00,0.00,N/A,N/A
TAIWAN,2010.11.12,37.25,40.60,36.14,0.00,0.00,N/A,N/A
TAIWAN,2010.11.11,36.89,40.21,35.79,0.00,0.00,N/A,N/A
TAIWAN,2010.11.10,36.78,40.09,35.68,0.00,0.00,N/A,N/A
TAIWAN,2010.11.09,36.82,40.13,35.72,0.00,0.00,N/A,N/A
TAIWAN,2010.11.08,36.87,40.18,35.77,0.00,0.00,N/A,N/A
TAIWAN,2010.11.05,36.78,40.09,35.68,0.00,0.00,N/A,N/A
TAIWAN,2010.11.04,36.53,39.81,35.44,0.00,0.00,N/A,N/A
TAIWAN,2010.11.03,36.32,39.58,35.24,0.00,0.00,N/A,N/A
TAIWAN,2010.11.02,36.49,39.77,35.40,0.00,0.00,N/A,N/A
TAIWAN,2010.11.01,36.66,39.95,35.57,0.00,0.00,N/A,N/A
TAIWAN,2010.10.29,36.67,39.97,35.57,0.00,0.00,N/A,N/A
TAIWAN,2010.10.28,36.59,39.88,35.50,0.00,0.00,N/A,N/A
TAIWAN,2010.10.27,36.76,40.06,35.66,0.00,0.00,N/A,N/A
TAIWAN,2010.10.26,36.61,39.90,35.52,0.00,0.00,N/A,N/A
TAIWAN,2010.10.25,36.55,39.83,35.46,0.00,0.00,N/A,N/A
TAIWAN,2010.10.22,36.57,39.86,35.48,0.00,0.00,N/A,N/A
TAIWAN,2010.10.21,36.65,39.94,35.56,0.00,0.00,N/A,N/A
TAIWAN,2010.10.20,36.51,39.79,35.42,0.00,0.00,N/A,N/A
TAIWAN,2010.10.19,36.48,39.76,35.39,0.00,0.00,N/A,N/A
TAIWAN,2010.10.18,36.30,39.56,35.22,0.00,0.00,N/A,N/A
TAIWAN,2010.10.15,36.29,39.55,35.21,0.00,0.00,N/A,N/A
TAIWAN,2010.10.14,36.21,39.46,35.13,0.00,0.00,N/A,N/A
TAIWAN,2010.10.13,36.28,39.54,35.20,0.00,0.00,N/A,N/A
TAIWAN,2010.10.12,36.51,39.79,35.42,0.00,0.00,N/A,N/A
TAIWAN,2010.10.11,36.39,39.66,35.30,0.00,0.00,N/A,N/A
TAIWAN,2010.10.08,36.30,39.56,35.22,0.00,0.00,N/A,N/A
TAIWAN,2010.10.07,36.42,39.69,35.33,0.00,0.00,N/A,N/A
TAIWAN,2010.10.06,36.29,39.55,35.21,0.00,0.00,N/A,N/A
TAIWAN,2010.10.05,36.34,39.61,35.25,0.00,0.00,N/A,N/A
TAIWAN,2010.10.04,36.04,39.28,34.96,0.00,0.00,N/A,N/A
TAIWAN,2010.10.01,35.97,39.20,34.90,0.00,0.00,N/A,N/A
TAIWAN,2010.09.30,36.43,39.70,35.34,0.00,0.00,N/A,N/A
TAIWAN,2010.09.29,36.40,39.67,35.31,0.00,0.00,N/A,N/A
TAIWAN,2010.09.28,36.58,39.87,35.49,0.00,0.00,N/A,N/A
TAIWAN,2010.09.27,36.67,39.97,35.57,0.00,0.00,N/A,N/A
TAIWAN,2010.09.24,36.68,39.98,35.58,0.00,0.00,N/A,N/A
TAIWAN,2010.09.20,36.69,39.99,35.59,0.00,0.00,N/A,N/A
TAIWAN,2010.09.17,36.58,39.87,35.49,0.00,0.00,N/A,N/A
TAIWAN,2010.09.16,36.64,39.93,35.55,0.00,0.00,N/A,N/A
TAIWAN,2010.09.15,36.59,39.88,35.50,0.00,0.00,N/A,N/A
TAIWAN,2010.09.14,36.57,39.86,35.48,0.00,0.00,N/A,N/A
TAIWAN,2010.09.13,36.54,39.82,35.45,0.00,0.00,N/A,N/A
TAIWAN,2010.09.10,36.56,39.85,35.47,0.00,0.00,N/A,N/A
TAIWAN,2010.09.09,36.58,39.87,35.49,0.00,0.00,N/A,N/A
TAIWAN,2010.09.08,36.67,39.97,35.57,0.00,0.00,N/A,N/A
TAIWAN,2010.09.07,36.85,40.16,35.75,0.00,0.00,N/A,N/A
TAIWAN,2010.09.06,36.77,40.07,35.67,0.00,0.00,N/A,N/A
TAIWAN,2010.09.03,36.85,40.16,35.75,0.00,0.00,N/A,N/A
TAIWAN,2010.09.02,36.86,40.17,35.76,0.00,0.00,N/A,N/A
TAIWAN,2010.09.01,36.98,40.30,35.88,0.00,0.00,N/A,N/A
TAIWAN,2010.08.31,37.41,40.77,36.29,0.00,0.00,N/A,N/A
TAIWAN,2010.08.30,37.23,40.58,36.12,0.00,0.00,N/A,N/A
TAIWAN,2010.08.27,37.39,40.75,36.27,0.00,0.00,N/A,N/A
TAIWAN,2010.08.26,37.25,40.60,36.14,0.00,0.00,N/A,N/A
TAIWAN,2010.08.25,37.25,40.60,36.14,0.00,0.00,N/A,N/A
TAIWAN,2010.08.24,37.29,40.64,36.18,0.00,0.00,N/A,N/A
TAIWAN,2010.08.23,37.01,40.34,35.90,0.00,0.00,N/A,N/A
TAIWAN,2010.08.20,37.08,40.41,35.97,0.00,0.00,N/A,N/A
TAIWAN,2010.08.19,36.79,40.10,35.69,0.00,0.00,N/A,N/A
TAIWAN,2010.08.18,36.76,40.06,35.66,0.00,0.00,N/A,N/A
TAIWAN,2010.08.17,36.85,40.16,35.75,0.00,0.00,N/A,N/A
TAIWAN,2010.08.16,37.24,40.59,36.13,0.00,0.00,N/A,N/A
TAIWAN,2010.08.13,37.20,40.54,36.09,0.00,0.00,N/A,N/A
TAIWAN,2010.08.12,37.25,40.60,36.14,0.00,0.00,N/A,N/A
TAIWAN,2010.08.11,37.13,40.47,36.02,0.00,0.00,N/A,N/A
TAIWAN,2010.08.10,36.81,40.12,35.71,0.00,0.00,N/A,N/A
TAIWAN,2010.08.09,36.65,39.94,35.56,0.00,0.00,N/A,N/A
TAIWAN,2010.08.06,36.61,39.90,35.52,0.00,0.00,N/A,N/A
TAIWAN,2010.08.05,36.60,39.89,35.51,0.00,0.00,N/A,N/A
TAIWAN,2010.08.04,36.83,40.14,35.73,0.00,0.00,N/A,N/A
TAIWAN,2010.08.03,36.76,40.06,35.66,0.00,0.00,N/A,N/A
TAIWAN,2010.08.02,36.92,40.24,35.82,0.00,0.00,N/A,N/A
TAIWAN,2010.07.30,37.05,40.38,35.94,0.00,0.00,N/A,N/A
TAIWAN,2010.07.29,37.08,40.41,35.97,0.00,0.00,N/A,N/A
TAIWAN,2010.07.28,37.05,40.38,35.94,0.00,0.00,N/A,N/A
TAIWAN,2010.07.27,36.90,40.22,35.80,0.00,0.00,N/A,N/A
TAIWAN,2010.07.26,37.05,40.38,35.94,0.00,0.00,N/A,N/A
TAIWAN,2010.07.23,37.23,40.58,36.12,0.00,0.00,N/A,N/A
TAIWAN,2010.07.22,37.40,40.76,36.28,0.00,0.00,N/A,N/A
TAIWAN,2010.07.21,37.49,40.86,36.37,0.00,0.00,N/A,N/A
TAIWAN,2010.07.20,37.66,41.04,36.54,0.00,0.00,N/A,N/A
TAIWAN,2010.07.19,37.78,41.18,36.65,0.00,0.00,N/A,N/A
TAIWAN,2010.07.16,37.49,40.86,36.37,0.00,0.00,N/A,N/A
TAIWAN,2010.07.15,37.39,40.75,36.27,0.00,0.00,N/A,N/A
TAIWAN,2010.07.14,37.33,40.68,36.22,0.00,0.00,N/A,N/A
TAIWAN,2010.07.13,37.66,41.04,36.54,0.00,0.00,N/A,N/A
TAIWAN,2010.07.12,37.50,40.87,36.38,0.00,0.00,N/A,N/A
TAIWAN,2010.07.09,37.36,40.72,36.24,0.00,0.00,N/A,N/A
TAIWAN,2010.07.08,37.64,41.02,36.52,0.00,0.00,N/A,N/A
TAIWAN,2010.07.07,37.99,41.40,36.86,0.00,0.00,N/A,N/A
TAIWAN,2010.07.06,37.88,41.28,36.75,0.00,0.00,N/A,N/A
TAIWAN,2010.07.05,38.06,41.48,36.92,0.00,0.00,N/A,N/A
TAIWAN,2010.07.02,38.08,41.50,36.94,0.00,0.00,N/A,N/A
TAIWAN,2010.07.01,38.09,41.51,36.95,0.00,0.00,N/A,N/A
TAIWAN,2010.06.30,37.91,41.32,36.78,0.00,0.00,N/A,N/A
TAIWAN,2010.06.29,37.88,41.28,36.75,0.00,0.00,N/A,N/A
TAIWAN,2010.06.28,37.54,40.91,36.42,0.00,0.00,N/A,N/A
TAIWAN,2010.06.25,37.96,41.37,36.83,0.00,0.00,N/A,N/A
TAIWAN,2010.06.24,37.38,40.74,36.26,0.00,0.00,N/A,N/A
TAIWAN,2010.06.23,37.07,40.40,35.96,0.00,0.00,N/A,N/A
TAIWAN,2010.06.22,37.17,40.51,36.06,0.00,0.00,N/A,N/A
TAIWAN,2010.06.21,37.00,40.33,35.89,0.00,0.00,N/A,N/A
TAIWAN,2010.06.18,37.16,40.50,36.05,0.00,0.00,N/A,N/A
TAIWAN,2010.06.17,37.64,41.02,36.52,0.00,0.00,N/A,N/A
TAIWAN,2010.06.16,37.57,40.95,36.45,0.00,0.00,N/A,N/A
TAIWAN,2010.06.15,38.14,41.57,37.00,0.00,0.00,N/A,N/A
TAIWAN,2010.06.14,37.73,41.12,36.60,0.00,0.00,N/A,N/A
TAIWAN,2010.06.11,38.66,42.13,37.51,0.00,0.00,N/A,N/A
TAIWAN,2010.06.10,38.50,41.96,37.35,0.00,0.00,N/A,N/A
TAIWAN,2010.06.09,38.65,42.12,37.50,0.00,0.00,N/A,N/A
TAIWAN,2010.06.08,38.06,41.48,36.92,0.00,0.00,N/A,N/A
TAIWAN,2010.06.07,38.07,41.49,36.93,0.00,0.00,N/A,N/A
TAIWAN,2010.06.04,37.34,40.70,36.22,0.00,0.00,N/A,N/A
TAIWAN,2010.06.03,37.48,40.85,36.36,0.00,0.00,N/A,N/A
TAIWAN,2010.06.01,38.34,41.79,37.19,0.00,0.00,N/A,N/A
TAIWAN,2010.05.31,37.29,40.64,36.18,0.00,0.00,N/A,N/A
TAIWAN,2010.05.28,37.24,40.59,36.13,0.00,0.00,N/A,N/A
TAIWAN,2010.05.27,38.16,41.59,37.02,0.00,0.00,N/A,N/A
TAIWAN,2010.05.26,38.82,42.31,37.66,0.00,0.00,N/A,N/A
TAIWAN,2010.05.25,39.45,43.00,38.27,0.00,0.00,N/A,N/A
TAIWAN,2010.05.24,37.85,41.25,36.72,0.00,0.00,N/A,N/A
TAIWAN,2010.05.20,37.09,40.42,35.98,0.00,0.00,N/A,N/A
TAIWAN,2010.05.19,36.42,39.69,35.33,0.00,0.00,N/A,N/A
TAIWAN,2010.05.18,35.94,39.17,34.87,0.00,0.00,N/A,N/A
